CustomerID,Age,Gender,City,Annual_Income,Spending_Score,Visit_Frequency,Online_Shopping,Purchase
1792,51,Female,Lahore,67236,74,7,0,0
1793,29,Female,Islamabad,21265,46,11,0,1
1794,59,Female,Faisalabad,140611,40,17,0,1
1795,26,Male,Karachi,136754,61,24,0,1
1796,32,Male,Faisalabad,106426,46,29,1,0
1797,57,Female,Multan,124681,84,14,1,0
1798,42,Male,Islamabad,58826,28,28,1,1
1799,22,Female,Islamabad,70597,87,13,0,0
1800,28,Male,Multan,112375,35,15,0,0
1801,51,Female,Karachi,32084,1,22,1,0
1802,41,Female,Multan,104447,29,28,1,0
1803,32,Female,Karachi,19383,9,21,0,1
1804,55,Male,Lahore,107313,9,25,0,1
1805,25,Male,Islamabad,49361,22,9,1,1
1806,22,Female,Karachi,95294,63,3,1,1
1807,65,Female,Faisalabad,76331,66,25,1,1
1808,43,Male,Faisalabad,110057,80,13,1,1
1809,35,Male,Islamabad,136685,58,13,1,0
1810,23,Male,Multan,111917,70,9,1,0
1811,54,Male,Multan,45932,55,18,0,1
1812,65,Male,Karachi,16908,13,5,1,0
1813,30,Female,Multan,45412,97,11,0,1
1814,45,Male,Islamabad,143319,19,2,1,0
1815,22,Female,Karachi,98710,79,17,1,1
1816,30,Female,Lahore,17928,33,23,1,1
1817,34,Male,Multan,80158,74,20,1,0
1818,67,Male,Multan,47309,65,21,0,0
1819,57,Female,Karachi,24280,60,4,0,1
1820,62,Male,Faisalabad,55449,12,22,1,0
1821,49,Female,Multan,41957,43,27,1,0
1822,46,Male,Islamabad,85499,93,18,0,1
1823,68,Male,Multan,108057,17,24,1,1
1824,20,Male,Lahore,125065,68,20,0,1
1825,57,Female,Multan,89893,29,8,1,0
1826,51,Male,Faisalabad,40176,55,19,0,0
1827,57,Female,Multan,71967,7,12,1,0
1828,44,Male,Karachi,15987,44,28,0,0
1829,30,Female,Multan,111854,77,11,1,0
1830,62,Male,Faisalabad,41015,5,16,0,0
1831,50,Female,Karachi,127350,60,5,0,1
1832,23,Female,Islamabad,81404,6,28,1,1
1833,41,Female,Karachi,131751,98,3,1,1
1834,36,Female,Lahore,143807,7,12,0,1
1835,33,Female,Karachi,63231,46,15,0,0
1836,57,Female,Islamabad,43305,57,16,1,0
1837,45,Male,Multan,69306,54,13,0,1
1838,50,Female,Karachi,136139,92,7,1,1
1839,65,Female,Karachi,33318,46,15,1,1
1840,58,Female,Karachi,36584,10,3,0,0
1841,30,Male,Karachi,30169,4,12,1,1
1842,60,Male,Islamabad,40968,67,8,1,0
1843,62,Male,Faisalabad,137684,25,25,0,0
1844,42,Female,Faisalabad,130391,87,29,1,0
1845,59,Male,Karachi,40444,91,12,1,1
1846,53,Male,Islamabad,121081,78,18,1,0
1847,44,Female,Islamabad,77497,61,3,1,1
1848,55,Female,Karachi,20362,38,12,0,0
1849,24,Male,Lahore,114254,32,29,0,0
1850,22,Female,Karachi,83354,23,23,0,1
1851,60,Female,Lahore,51368,37,21,0,0
1852,62,Female,Karachi,59109,3,26,0,1
1853,68,Female,Lahore,42426,99,23,1,0
1854,48,Male,Lahore,132632,13,2,0,1
1855,40,Female,Karachi,127637,34,14,0,0
1856,59,Male,Lahore,54023,88,14,1,0
1857,27,Male,Multan,137268,65,4,0,1
1858,49,Male,Faisalabad,124211,76,17,0,0
1859,60,Male,Islamabad,109897,8,15,0,0
1860,47,Female,Lahore,94777,83,16,0,1
1861,56,Female,Lahore,59858,9,5,1,0
1862,48,Female,Islamabad,105042,28,24,1,0
1863,35,Male,Lahore,98098,78,17,0,1
1864,53,Male,Islamabad,35239,91,23,0,1
1865,19,Male,Karachi,125951,18,7,0,0
1866,31,Female,Multan,56291,42,23,1,1
1867,30,Male,Multan,53805,41,15,1,1
1868,46,Female,Faisalabad,113831,70,17,1,0
1869,29,Female,Lahore,24290,33,12,0,0
1870,56,Female,Faisalabad,146283,89,11,0,0
1871,19,Female,Karachi,98634,77,19,1,1
1872,49,Male,Multan,34072,54,11,1,0
1873,30,Female,Karachi,58290,87,2,1,1
1874,63,Male,Karachi,100186,36,15,0,1
1875,44,Female,Lahore,30115,97,5,1,0
1876,66,Male,Karachi,20149,85,18,1,0
1877,58,Male,Multan,56992,98,29,1,1
1878,34,Female,Faisalabad,32716,56,21,0,0
1879,57,Female,Multan,112724,17,21,1,0
1880,48,Female,Lahore,28621,10,16,0,1
1881,51,Male,Multan,128065,87,4,1,0
1882,41,Female,Islamabad,45399,44,27,0,0
1883,62,Female,Faisalabad,134374,2,23,1,0
1884,52,Male,Islamabad,58098,99,10,1,0
1885,65,Female,Islamabad,60511,14,22,0,0
1886,23,Male,Lahore,68243,41,2,1,1
1887,36,Female,Karachi,130131,2,15,0,1
1888,47,Male,Islamabad,43750,19,4,1,0
1889,24,Male,Multan,70398,80,29,0,0
1890,27,Female,Karachi,59345,89,16,0,0
1891,58,Male,Multan,108430,1,27,1,0
1892,49,Female,Multan,129921,2,7,0,0
1893,51,Female,Karachi,106729,27,25,1,0
1894,45,Male,Karachi,66843,2,25,1,1
1895,32,Female,Multan,146458,94,12,1,0
1896,47,Male,Lahore,79334,51,3,1,0
1897,54,Male,Faisalabad,82170,10,17,0,0
1898,46,Male,Faisalabad,55878,19,9,1,0
1899,39,Male,Lahore,105352,80,8,0,1
1900,21,Male,Karachi,33383,13,23,1,0
1901,37,Male,Multan,57889,48,6,1,1
1902,49,Male,Faisalabad,29633,56,15,1,0
1903,53,Male,Multan,77244,72,10,0,1
1904,67,Female,Lahore,144177,56,23,1,1
1905,21,Female,Multan,98597,50,27,1,0
1906,44,Male,Lahore,30115,95,25,1,0
1907,34,Female,Karachi,90379,45,6,0,1
1908,29,Female,Lahore,54979,89,15,1,0
1909,39,Female,Lahore,84377,59,14,0,1
1910,34,Female,Faisalabad,21416,39,26,1,0
1911,27,Female,Multan,143785,21,19,1,0
1912,18,Female,Faisalabad,146666,55,13,0,0
1913,39,Male,Islamabad,145364,57,14,0,1
1914,43,Female,Lahore,112507,41,3,1,0
1915,35,Female,Islamabad,133243,93,4,0,0
1916,67,Female,Faisalabad,118070,70,26,0,1
1917,31,Female,Multan,51126,82,29,1,0
1918,64,Male,Faisalabad,95382,49,14,1,0
1919,46,Male,Multan,33228,44,14,1,0
1920,29,Male,Multan,39009,35,26,0,1
1921,53,Male,Karachi,15094,91,8,0,1
1922,52,Female,Lahore,95636,5,10,1,0
1923,69,Male,Faisalabad,113453,71,9,1,0
1924,29,Male,Multan,69486,74,14,1,1
1925,24,Male,Faisalabad,105510,74,8,1,1
1926,46,Male,Faisalabad,35860,51,11,1,0
1927,28,Female,Multan,87812,57,10,0,0
1928,50,Male,Islamabad,81087,58,18,1,0
1929,23,Female,Lahore,64607,92,4,1,1
1930,64,Male,Lahore,121664,36,4,1,1
1931,32,Female,Karachi,33330,10,12,1,0
1932,49,Female,Karachi,135803,50,18,1,0
1933,68,Male,Karachi,58336,99,29,1,0
1934,28,Male,Lahore,23070,99,8,0,0
1935,40,Male,Islamabad,16320,37,3,1,0
1936,43,Male,Lahore,104043,20,18,1,1
1937,51,Female,Lahore,53921,13,7,1,0
1938,63,Female,Lahore,21589,75,1,1,1
1939,51,Male,Lahore,107995,19,22,1,0
1940,46,Male,Islamabad,30589,92,13,1,1
1941,21,Female,Karachi,51375,56,29,1,0
1942,34,Male,Faisalabad,58085,45,3,1,0
1943,52,Female,Karachi,75840,60,29,1,1
1944,30,Male,Karachi,113704,68,3,1,0
1945,58,Female,Faisalabad,112047,57,15,1,1
1946,56,Female,Lahore,45982,54,21,1,1
1947,32,Female,Islamabad,74720,37,19,0,0
1948,46,Female,Islamabad,43514,83,28,0,1
1949,46,Female,Karachi,149923,37,4,1,1
1950,28,Male,Faisalabad,91034,14,13,1,1
1951,69,Female,Multan,113388,95,13,0,1
1952,49,Male,Lahore,59845,92,15,0,0
1953,19,Female,Karachi,125853,44,19,0,1
1954,64,Female,Islamabad,123417,83,16,1,1
1955,31,Male,Faisalabad,128436,42,7,1,1
1956,37,Male,Faisalabad,36159,1,3,0,1
1957,39,Male,Karachi,104788,23,26,1,0
1958,28,Male,Multan,39003,64,20,0,0
1959,44,Female,Islamabad,120722,28,2,1,1
1960,20,Male,Karachi,50139,4,18,1,1
1961,34,Female,Multan,67452,41,25,1,0
1962,61,Male,Faisalabad,37205,60,11,0,1
1963,45,Male,Lahore,71955,18,1,0,1
1964,46,Female,Islamabad,22464,63,16,1,1
1965,38,Female,Islamabad,24840,61,17,0,1
1966,64,Male,Multan,55768,49,16,1,1
1967,33,Female,Karachi,35927,47,10,1,1
1968,54,Female,Faisalabad,113622,39,17,1,1
1969,37,Female,Multan,30329,89,3,1,0
1970,23,Female,Lahore,30791,82,18,0,0
1971,36,Female,Lahore,67627,6,19,1,0
1972,22,Female,Lahore,143885,83,14,1,0
1973,20,Female,Multan,124554,53,21,0,0
1974,18,Female,Faisalabad,145436,76,25,1,1
1975,55,Male,Islamabad,102073,25,2,1,1
1976,32,Female,Karachi,49370,99,12,1,0
1977,51,Male,Islamabad,66408,65,11,0,1
1978,52,Female,Faisalabad,105941,5,17,1,0
1979,66,Female,Islamabad,50416,65,27,1,0
1980,42,Female,Multan,87439,8,6,0,1
1981,41,Female,Lahore,33242,39,19,1,0
1982,29,Male,Faisalabad,94324,43,13,1,1
1983,35,Male,Faisalabad,50249,82,7,1,0
1984,32,Female,Islamabad,115124,73,22,1,0
1985,61,Male,Multan,110049,5,11,1,1
1986,33,Female,Islamabad,100078,4,7,0,0
1987,44,Female,Islamabad,47294,93,13,1,1
1988,25,Male,Faisalabad,149756,1,13,1,0
1989,63,Male,Islamabad,104627,94,21,0,0
1990,42,Female,Lahore,105381,56,1,1,1
1991,34,Female,Islamabad,105027,45,19,1,1
1992,46,Male,Lahore,85366,65,19,1,0
1993,25,Female,Faisalabad,109176,3,23,1,0
1994,32,Male,Multan,134667,22,15,1,1
1995,44,Female,Lahore,87870,72,14,0,0
1996,63,Female,Multan,62387,56,29,1,0
1997,67,Male,Multan,24304,18,3,1,1
1998,69,Male,Lahore,32032,25,27,0,1
1999,24,Male,Faisalabad,106291,48,21,0,0
2000,20,Female,Karachi,127889,84,20,1,0
2001,46,Female,Multan,74486,31,4,1,1
2002,61,Female,Multan,80552,30,29,0,1
2003,41,Female,Faisalabad,54244,80,7,0,1
2004,20,Male,Faisalabad,65697,66,1,0,0
2005,37,Female,Islamabad,141031,81,23,1,0
2006,63,Female,Faisalabad,17693,10,24,0,0
2007,32,Female,Multan,96098,71,19,1,0
2008,42,Male,Lahore,21259,59,3,0,0
2009,47,Female,Karachi,134746,51,20,1,0
2010,31,Female,Islamabad,122772,9,15,1,1
2011,24,Male,Lahore,132928,54,13,1,1
2012,34,Female,Karachi,62419,62,22,1,0
2013,61,Female,Karachi,117092,81,14,0,1
2014,37,Male,Karachi,71105,9,7,1,1
2015,53,Female,Lahore,38404,9,1,0,0
2016,26,Female,Islamabad,87656,24,13,1,0
2017,55,Female,Islamabad,115965,39,4,0,1
2018,65,Male,Karachi,71332,75,12,1,0
2019,39,Female,Lahore,118182,8,7,1,0
2020,19,Female,Karachi,126395,25,27,1,0
2021,41,Male,Faisalabad,117619,66,2,1,0
2022,25,Male,Islamabad,123269,10,17,1,1
2023,28,Female,Multan,88844,24,1,1,1
2024,30,Female,Karachi,139983,80,26,1,0
2025,34,Female,Faisalabad,49142,83,14,0,1
2026,25,Female,Islamabad,124699,59,22,1,1
2027,38,Male,Lahore,111226,31,28,1,1
2028,35,Female,Islamabad,22393,11,21,0,0
2029,47,Male,Lahore,117281,6,1,1,1
2030,35,Male,Lahore,24388,70,26,1,0
2031,63,Female,Karachi,77969,32,3,1,0
2032,64,Female,Karachi,51660,39,11,1,0
2033,48,Male,Islamabad,104244,48,7,1,0
2034,55,Male,Faisalabad,94544,13,28,0,0
2035,49,Female,Islamabad,146183,59,25,0,0
2036,28,Male,Multan,130370,67,29,1,1
2037,62,Female,Lahore,32545,56,9,1,0
2038,42,Female,Lahore,148451,41,22,1,1
2039,50,Male,Karachi,102346,56,3,1,1
2040,55,Male,Faisalabad,32809,35,1,0,0
2041,58,Female,Karachi,42967,38,19,1,0
2042,25,Male,Multan,38424,81,26,0,1
2043,28,Female,Islamabad,123411,67,2,0,0
2044,39,Female,Islamabad,85069,34,27,1,1
2045,68,Female,Faisalabad,104119,76,21,0,1
2046,41,Male,Karachi,52049,88,24,1,0
2047,58,Female,Karachi,42821,70,5,0,0
2048,34,Female,Multan,110797,11,17,0,0
2049,29,Female,Islamabad,92734,27,19,1,1
2050,63,Female,Karachi,112445,48,28,1,1
2051,49,Female,Faisalabad,18830,24,5,0,1
2052,32,Female,Islamabad,101940,18,23,1,0
2053,33,Female,Multan,78867,27,21,1,0
2054,39,Female,Faisalabad,47419,54,14,1,0
2055,45,Female,Lahore,31668,55,10,0,1
2056,37,Female,Multan,39996,21,21,1,0
2057,50,Female,Faisalabad,66312,59,7,1,0
2058,27,Male,Karachi,149137,34,29,0,1
2059,57,Female,Lahore,25467,97,8,0,0
2060,49,Female,Multan,43702,58,8,1,1
2061,67,Female,Karachi,109369,48,7,0,0
2062,50,Male,Lahore,90569,54,13,0,0
2063,19,Female,Islamabad,68952,18,14,0,1
2064,50,Male,Karachi,49169,3,19,1,1
2065,50,Female,Faisalabad,31829,24,11,1,0
2066,58,Female,Multan,19522,1,2,0,0
2067,30,Male,Lahore,100687,6,17,1,0
2068,47,Female,Karachi,135334,19,6,1,1
2069,50,Male,Islamabad,133576,86,29,0,0
2070,30,Male,Multan,132419,43,9,1,1
2071,69,Female,Multan,22699,8,19,1,0
2072,43,Female,Karachi,83165,69,5,1,1
2073,39,Female,Islamabad,90692,52,9,0,0
2074,56,Female,Lahore,32441,73,25,1,1
2075,19,Male,Karachi,45716,47,7,1,0
2076,55,Male,Lahore,77175,85,4,1,0
2077,56,Female,Multan,21834,28,27,1,1
2078,43,Male,Lahore,33179,46,18,0,0
2079,63,Male,Islamabad,41219,4,18,1,0
2080,67,Female,Faisalabad,118153,88,20,1,0
2081,32,Male,Islamabad,89967,8,17,0,0
2082,51,Male,Lahore,117454,61,4,0,1
2083,59,Female,Karachi,24496,17,28,0,0
2084,61,Male,Multan,61025,34,27,1,1
2085,66,Female,Faisalabad,74886,20,22,1,1
2086,57,Male,Karachi,18712,80,16,1,1
2087,28,Female,Karachi,109067,74,22,0,0
2088,20,Male,Islamabad,60489,34,23,1,0
2089,23,Male,Lahore,47664,43,5,1,1
2090,26,Female,Islamabad,20315,10,9,0,0
2091,23,Female,Lahore,90033,94,2,0,1
2092,26,Female,Islamabad,132862,30,2,0,0
2093,56,Female,Karachi,94030,25,4,1,0
2094,48,Male,Multan,78910,57,20,1,1
2095,49,Male,Lahore,136075,63,20,1,1
2096,58,Male,Faisalabad,70919,71,17,0,1
2097,67,Female,Faisalabad,142153,47,20,1,1
2098,29,Male,Karachi,56598,84,28,1,1
2099,25,Male,Islamabad,83206,81,21,1,0
2100,25,Female,Islamabad,89900,3,25,0,1
2101,67,Female,Karachi,41296,46,19,1,1
2102,45,Male,Faisalabad,90577,36,3,1,1
2103,37,Female,Faisalabad,92173,26,5,0,0
2104,64,Male,Islamabad,79771,10,10,0,1
2105,24,Male,Lahore,92865,34,6,1,0
2106,28,Female,Multan,114074,78,3,1,0
2107,37,Male,Lahore,51622,8,17,1,0
2108,33,Female,Faisalabad,50886,55,10,0,0
2109,21,Female,Lahore,71377,91,24,1,0
2110,23,Male,Multan,97910,10,12,0,1
2111,39,Male,Lahore,133992,57,1,1,1
2112,43,Male,Lahore,31312,79,18,1,0
2113,20,Female,Lahore,16436,86,19,1,1
2114,58,Male,Lahore,42569,45,22,0,0
2115,59,Female,Karachi,131787,50,20,1,0
2116,31,Female,Faisalabad,105485,64,4,1,0
2117,28,Male,Multan,117555,95,15,1,1
2118,35,Female,Faisalabad,47646,2,9,1,0
2119,29,Male,Karachi,91126,45,6,1,0
2120,40,Male,Karachi,132922,95,12,1,0
2121,29,Male,Karachi,55430,62,18,0,1
2122,30,Male,Karachi,137238,14,23,1,1
2123,42,Male,Lahore,83659,74,15,0,0
2124,62,Male,Faisalabad,130341,94,29,1,0
2125,68,Male,Islamabad,19158,15,19,1,1
2126,36,Female,Multan,89236,14,9,0,1
2127,63,Male,Karachi,91067,31,22,1,0
2128,53,Female,Faisalabad,24879,29,24,1,1
2129,62,Female,Karachi,127284,27,13,1,1
2130,25,Female,Karachi,99117,85,16,1,0
2131,46,Male,Karachi,58888,9,13,1,1
2132,49,Female,Karachi,45276,20,1,1,0
2133,68,Female,Karachi,19799,99,18,0,1
2134,61,Male,Multan,127529,58,22,0,0
2135,35,Male,Faisalabad,139713,79,3,1,0
2136,23,Female,Karachi,105141,88,17,1,1
2137,35,Male,Karachi,130013,49,22,0,1
2138,36,Male,Karachi,46668,57,5,1,0
2139,39,Male,Karachi,87392,16,29,0,0
2140,54,Male,Lahore,31490,75,25,1,0
2141,49,Female,Lahore,132219,8,6,0,1
2142,58,Male,Islamabad,59104,67,21,1,1
2143,20,Male,Karachi,20316,19,17,1,0
2144,45,Male,Islamabad,53130,67,17,1,1
2145,27,Female,Multan,122294,36,27,1,1
2146,68,Female,Islamabad,44954,89,1,1,0
2147,52,Male,Faisalabad,128437,60,7,1,1
2148,46,Male,Lahore,149116,36,22,1,0
2149,32,Female,Lahore,78165,11,16,0,1
2150,50,Male,Karachi,81775,51,5,1,0
2151,24,Male,Karachi,100311,80,16,1,0
2152,29,Female,Multan,68149,55,4,1,0
2153,66,Male,Multan,149078,54,11,1,1
2154,47,Male,Faisalabad,87561,17,14,1,0
2155,38,Female,Karachi,105710,62,29,1,0
2156,48,Female,Karachi,107199,42,13,1,1
2157,41,Male,Multan,42326,24,27,0,1
2158,37,Female,Multan,132272,17,24,1,1
2159,54,Male,Multan,46139,48,27,0,0
2160,21,Male,Lahore,88638,84,8,0,1
2161,45,Male,Islamabad,87652,86,21,1,0
2162,61,Female,Islamabad,27937,70,20,0,0
2163,37,Female,Karachi,45161,7,15,1,0
2164,41,Male,Lahore,100856,14,18,1,0
2165,67,Male,Multan,85043,11,7,1,0
2166,66,Female,Karachi,74919,12,21,0,0
2167,68,Female,Lahore,97055,5,19,0,1
2168,49,Female,Faisalabad,100455,5,25,1,0
2169,58,Male,Lahore,53135,20,9,0,0
2170,53,Female,Karachi,99677,54,11,1,0
2171,51,Female,Islamabad,44696,55,27,1,1
2172,53,Male,Multan,149845,58,10,1,0
2173,19,Male,Faisalabad,39956,79,14,1,0
2174,32,Male,Lahore,30819,90,16,0,0
2175,51,Female,Karachi,16528,97,27,1,1
2176,53,Male,Karachi,142781,30,8,0,0
2177,23,Male,Multan,101491,24,1,1,0
2178,56,Male,Karachi,59588,87,12,1,0
2179,59,Male,Karachi,114152,73,3,0,1
2180,68,Female,Multan,142872,3,2,0,0
2181,68,Male,Faisalabad,25119,48,16,1,1
2182,29,Female,Islamabad,90893,71,4,1,0
2183,20,Female,Islamabad,31167,22,2,0,1
2184,62,Female,Lahore,125782,14,12,1,1
2185,35,Male,Faisalabad,145775,48,27,1,1
2186,57,Female,Lahore,49889,29,24,1,0
2187,38,Male,Islamabad,60678,50,17,1,0
2188,32,Male,Multan,75262,80,20,0,0
2189,50,Male,Karachi,95291,98,21,1,1
2190,52,Female,Islamabad,81008,10,10,1,1
2191,43,Male,Faisalabad,40912,71,20,1,0
2192,25,Male,Islamabad,21473,89,8,1,1
2193,53,Male,Faisalabad,114500,27,18,1,0
2194,65,Female,Faisalabad,53785,79,25,0,1
2195,47,Female,Faisalabad,115956,96,18,1,0
2196,40,Female,Lahore,134006,28,18,1,0
2197,59,Male,Multan,25832,9,29,0,0
2198,61,Female,Islamabad,97747,71,2,1,1
2199,31,Male,Multan,95107,80,12,0,1
2200,31,Male,Karachi,80428,26,10,1,0
2201,19,Female,Islamabad,101843,99,8,1,0
2202,54,Male,Multan,26002,81,19,1,0
2203,22,Female,Multan,82501,87,10,1,0
2204,55,Male,Karachi,47556,8,11,1,0
2205,62,Female,Faisalabad,82963,2,14,1,1
2206,58,Male,Islamabad,21563,95,26,1,1
2207,64,Male,Islamabad,20840,57,15,0,1
2208,31,Male,Karachi,30154,52,24,0,1
2209,56,Male,Faisalabad,39194,58,23,1,0
2210,42,Male,Islamabad,38528,96,10,1,1
2211,37,Female,Islamabad,19352,93,4,1,0
2212,19,Male,Islamabad,15184,3,7,1,1
2213,56,Female,Faisalabad,29319,8,11,1,0
2214,23,Female,Karachi,135497,59,24,0,1
2215,34,Female,Islamabad,71333,2,22,1,0
2216,42,Male,Multan,56205,95,22,1,0
2217,45,Male,Faisalabad,25426,62,3,1,1
2218,19,Male,Lahore,22504,49,5,1,0
2219,52,Female,Karachi,131775,20,26,1,0
2220,54,Male,Multan,48368,29,2,1,1
2221,22,Male,Islamabad,118841,17,12,1,1
2222,18,Female,Lahore,131744,74,21,1,0
2223,57,Female,Karachi,23724,22,5,1,0
2224,29,Female,Faisalabad,97297,6,7,0,0
2225,53,Female,Lahore,140099,62,4,0,1
2226,62,Female,Lahore,93872,98,11,0,0
2227,40,Female,Multan,85333,31,22,1,1
2228,64,Male,Karachi,17596,62,9,0,0
2229,48,Female,Multan,32167,12,4,1,0
2230,28,Male,Multan,102844,12,27,1,0
2231,27,Male,Islamabad,104751,63,22,1,0
2232,20,Male,Faisalabad,144817,16,29,0,1
2233,31,Female,Lahore,95520,25,28,0,0
2234,33,Male,Karachi,73326,22,9,0,1
2235,27,Female,Faisalabad,92670,91,26,1,0
2236,46,Female,Faisalabad,39022,88,12,1,0
2237,27,Male,Karachi,99458,76,16,1,0
2238,29,Female,Faisalabad,98796,18,1,1,1
2239,47,Male,Islamabad,125704,45,8,1,1
2240,58,Male,Faisalabad,149598,80,1,0,0
2241,18,Female,Islamabad,59361,68,20,1,1
2242,22,Male,Lahore,53286,12,19,1,0
2243,37,Male,Lahore,44533,49,4,1,1
2244,25,Male,Multan,142441,33,14,0,1
2245,60,Female,Islamabad,112079,86,23,1,1
2246,29,Male,Lahore,115960,63,29,0,1
2247,18,Female,Faisalabad,73465,18,14,1,1
2248,37,Female,Karachi,38395,54,9,1,1
2249,45,Male,Karachi,119162,97,9,1,0
2250,60,Male,Islamabad,145704,27,26,1,0
2251,54,Female,Multan,90937,83,17,0,1
2252,64,Female,Faisalabad,144647,78,15,1,1
2253,54,Male,Islamabad,135650,25,10,0,0
2254,29,Male,Karachi,145744,34,17,1,0
2255,54,Female,Islamabad,106512,88,9,1,1
2256,66,Female,Faisalabad,82009,60,4,1,1
2257,66,Female,Lahore,47548,54,28,1,0
2258,61,Female,Faisalabad,33371,87,29,1,0
2259,45,Female,Lahore,120977,5,14,1,0
2260,64,Male,Lahore,29281,36,3,0,0
2261,32,Female,Lahore,115020,54,29,1,1
2262,23,Female,Islamabad,122508,88,25,1,1
2263,61,Male,Karachi,81846,36,21,1,0
2264,37,Male,Islamabad,109682,69,12,1,1
2265,67,Female,Karachi,44312,39,22,1,1
2266,31,Female,Faisalabad,129186,70,1,1,0
2267,19,Male,Multan,19257,4,1,0,1
2268,26,Female,Faisalabad,41558,74,13,1,1
2269,54,Female,Islamabad,58188,65,14,1,1
2270,37,Male,Islamabad,48236,85,16,1,0
2271,43,Female,Karachi,60076,40,7,0,1
2272,46,Male,Islamabad,63402,37,10,1,0
2273,18,Male,Lahore,109467,67,15,0,0
2274,52,Male,Islamabad,95337,31,8,1,0
2275,23,Male,Karachi,130827,91,11,0,0
2276,54,Female,Karachi,89264,81,24,1,0
2277,22,Male,Lahore,32335,87,14,0,0
2278,50,Female,Karachi,58773,77,13,0,1
2279,66,Female,Multan,43570,47,23,1,1
2280,68,Female,Faisalabad,102995,27,13,0,0
2281,31,Female,Islamabad,55658,51,27,0,0
2282,29,Female,Multan,135640,20,9,0,1
2283,59,Male,Islamabad,87613,13,17,1,0
2284,37,Male,Multan,73194,63,18,1,0
2285,67,Male,Islamabad,126872,44,29,0,1
2286,41,Male,Lahore,123558,24,19,1,0
2287,60,Female,Karachi,83582,3,13,0,0
2288,51,Male,Karachi,64456,10,12,1,0
2289,42,Female,Lahore,70491,65,29,1,0
2290,67,Female,Multan,23043,49,21,1,1
2291,46,Male,Faisalabad,118212,58,20,1,0
2292,56,Male,Multan,83340,77,20,0,0
2293,48,Male,Karachi,46174,78,8,0,1
2294,64,Male,Faisalabad,97632,97,24,1,0
2295,60,Female,Islamabad,103768,2,11,0,0
2296,67,Female,Faisalabad,140775,66,7,0,1
2297,40,Male,Multan,123177,31,1,0,1
2298,61,Female,Lahore,40909,68,10,1,0
2299,55,Female,Islamabad,59158,98,15,1,0
2300,37,Female,Multan,139296,83,4,0,1
2301,40,Male,Islamabad,74331,37,1,0,0
2302,62,Female,Faisalabad,102367,73,11,1,0
2303,69,Male,Karachi,80382,24,5,0,0
2304,33,Male,Multan,89319,77,19,1,0
2305,67,Female,Lahore,26170,44,19,0,0
2306,59,Female,Faisalabad,134952,94,4,1,0
2307,25,Male,Multan,95145,83,2,1,1
2308,67,Female,Lahore,120626,41,7,0,0
2309,38,Female,Multan,31208,74,28,1,0
2310,18,Male,Faisalabad,29990,51,13,1,0
2311,25,Male,Multan,144327,42,20,1,1
2312,46,Male,Islamabad,94314,78,21,1,0
2313,49,Male,Faisalabad,41862,40,12,0,0
2314,55,Female,Multan,108949,48,2,0,0
2315,22,Female,Karachi,145223,84,22,0,0
2316,64,Male,Multan,18956,4,9,0,1
2317,39,Male,Islamabad,103789,60,16,1,1
2318,64,Male,Lahore,104451,39,8,1,0
2319,51,Female,Lahore,132782,5,24,1,1
2320,18,Male,Lahore,17365,96,18,1,0
2321,43,Female,Karachi,87204,6,4,1,0
2322,60,Male,Islamabad,72072,14,24,1,0
2323,27,Male,Faisalabad,67499,70,11,0,1
2324,47,Male,Lahore,84211,78,17,1,0
2325,67,Female,Islamabad,100220,12,8,1,0
2326,35,Female,Multan,108847,62,19,0,0
2327,34,Female,Karachi,124459,27,8,0,0
2328,43,Male,Islamabad,92755,54,6,1,1
2329,25,Female,Islamabad,83783,90,23,1,1
2330,64,Female,Faisalabad,142851,12,2,0,1
2331,57,Male,Islamabad,21472,8,15,1,1
2332,66,Male,Faisalabad,118152,74,1,1,1
2333,29,Female,Karachi,22008,16,6,1,0
2334,44,Female,Karachi,102851,52,28,0,0
2335,25,Female,Multan,95799,26,19,0,0
2336,42,Female,Faisalabad,31238,8,4,1,0
2337,63,Male,Faisalabad,32153,45,13,1,0
2338,21,Male,Lahore,74353,93,15,1,0
2339,50,Male,Lahore,67092,84,9,0,0
2340,18,Female,Multan,64104,81,3,1,0
2341,36,Female,Karachi,43887,19,2,0,1
2342,48,Male,Lahore,19355,17,16,1,0
2343,33,Male,Islamabad,48701,65,18,1,0
2344,31,Female,Karachi,86442,29,18,1,1
2345,65,Female,Islamabad,27279,14,6,0,0
2346,22,Male,Faisalabad,135738,17,18,0,0
2347,58,Male,Karachi,106414,13,11,1,0
2348,43,Male,Multan,43390,93,7,1,1
2349,45,Female,Faisalabad,97174,98,23,1,1
2350,19,Female,Faisalabad,19787,91,23,1,1
2351,67,Female,Islamabad,58724,63,14,1,0
2352,23,Female,Faisalabad,25663,33,29,1,0
2353,26,Female,Lahore,148107,29,18,1,0
2354,50,Female,Karachi,115271,37,7,0,1
2355,58,Male,Lahore,82388,83,10,1,1
2356,42,Male,Islamabad,67335,46,8,0,0
2357,65,Female,Islamabad,58315,24,24,1,1
2358,30,Male,Karachi,119922,14,14,0,0
2359,26,Female,Faisalabad,61627,5,18,1,1
2360,30,Male,Multan,64334,53,5,1,1
2361,48,Female,Islamabad,80700,88,14,1,0
2362,58,Male,Karachi,54726,98,22,1,1
2363,28,Male,Multan,45694,95,25,0,0
